"gene","tau","log_fc_est","sd_est","Z_est","p_cross","ct_prop","expr","q_val","p","cell_type"
"AHI1",0,-1.48465735387174,0.37122061499541,-3.99939360557897,0.624032762614605,0.700543376460688,0.000124016527477162,0.0682678626000439,6.35049884651571e-05,"vRG_MGE"
"NCAN",0,-1.01739598385641,0.260193056790977,-3.91015808186503,0.563156906256308,0.659850748661195,0.000319121183169221,0.0743650633511242,9.22357374897664e-05,"vRG_MGE"
"SDC2",0.00171677418734597,-0.732118930710338,0.169810098454116,-4.31139806981597,0.284436174498014,0.805896313918117,8.54299947193696e-05,0.0523177410943354,1.62225553780885e-05,"vRG_MGE"
"KDM3A",0,-1.29272583826299,0.280274294987441,-4.61235961121913,0.616395146911052,0.882057795028178,7.04689797447378e-05,0.0166216533283115,3.9812343301345e-06,"vRG_VZ"
"AGO4",0,2.72015396210136,0.642641812648319,4.2327684077879,0.918753658989735,0.674388296010362,3.64480674757298e-05,0.05108315980094,2.30832172620606e-05,"End_iSVZ"
"SMDT1",0,-1.02368214074644,0.25137543838323,-4.07232364200118,0.868262710073547,0.927873314143995,0.000146472724221792,0.0585709385261845,4.65464412128618e-05,"ExN_iSVZ"
"FTH1",0.243151270256079,-0.989128028686124,0.216359669694641,-4.57168394683783,0.000795493456807995,0.880373929067313,0.00157924999133023,0.0107915804681975,4.83820304673737e-06,"ExN_iSVZ"
"COX7C",0.00117932137938916,-0.663108568078668,0.14616928115148,-4.53657952515665,0.394484967147664,0.838043715323768,0.000654507945156538,0.0107915804681975,5.71739362553512e-06,"ExN_iSVZ"
"FLT1",0,0.470484659411661,0.084963449648057,5.53749478582312,0.389480190093147,1,0.000919010026231173,6.17032769555413e-05,3.06828826233423e-08,"End_oSVZ"
"RMND1",0,2.07488546261084,0.4127963765745,5.02641394245953,0.865975019212159,0.536261282542031,3.01470565641647e-05,0.00053022051739048,4.9973658566492e-07,"ExM_oSVZ"
"UNC5A",0,1.88513764191328,0.501064724505927,3.76226373503366,0.764106524473289,0.638813855578773,9.29880336990718e-06,0.0297756120345274,0.000168382348922869,"ExM_oSVZ"
"TRAPPC2L",0,1.69728100837906,0.481653927310901,3.52386000017703,0.84388097180221,0.537344991858694,2.87370988845238e-05,0.0501391940882975,0.000425308903670761,"ExM_oSVZ"
"NKIRAS1",0,1.59626848387658,0.483029000089765,3.30470527355487,0.459462678364247,0.55777123742458,2.64001960998905e-05,0.0845732884418152,0.000950763230928538,"ExM_oSVZ"
"MAPRE1",0,1.5605973362108,0.38309154383514,4.07369298885487,0.840380718201693,0.624993613141981,7.99335721090573e-05,0.0109206040515684,4.62734728417963e-05,"ExM_oSVZ"
"MINK1",0,1.45297323920048,0.33861986084927,4.29086833700886,0.848749400458686,0.736319558171029,9.82347707863327e-06,0.00708121283966117,1.77975817522115e-05,"ExM_oSVZ"
"CAPN7",0,1.44013390533574,0.44273965951651,3.25277818325205,0.760859887344189,0.655528282701951,6.09095336264308e-05,0.0957267740977588,0.00114282670930406,"ExM_oSVZ"
"RAB4A",0,1.43131686962786,0.298899292450703,4.78862582073166,0.782263044233403,0.522271760763845,5.32888793638059e-05,0.00106902495328607,1.67927262533156e-06,"ExM_oSVZ"
"INPP4A",0,1.40486984810358,0.405082642129354,3.46810675648493,0.565347623873395,0.574430568733995,4.17895647305475e-05,0.0538172421996192,0.000524139022365126,"ExM_oSVZ"
"DDRGK1",0,1.23468963655278,0.35322513486581,3.49547502337803,0.8819591568408,0.725072484969472,4.22123902551477e-05,0.0519398361582384,0.000473218739738899,"ExM_oSVZ"
"MYO9B",0.161244669522608,1.21460004187513,0.313649233363031,3.87247891171887,0.45765171836054,0.680656848687867,4.9142003862289e-05,0.0201716071725063,0.000107733999978827,"ExM_oSVZ"
"MAPK12",0,1.20826233389601,0.328915325887977,3.67347532570592,0.95902512663189,0.576639249164047,1.22843750828775e-05,0.0360108407298887,0.000239273791966851,"ExM_oSVZ"
"CD46",0,1.1825296882024,0.359515043940046,3.28923561930164,0.475974965684919,0.591439339638864,0.000125704682173476,0.0864226537148342,0.00100459886504834,"ExM_oSVZ"
"MICAL1",0.317092093449997,1.12850814483946,0.339979082148875,3.31934581888568,0.0795619446743534,0.953679260711728,7.33551160689811e-05,0.0844699064191381,0.000902286150879892,"ExM_oSVZ"
"CNOT9",0,1.12335239123058,0.249766163425308,4.4976163937695,0.736031167482436,0.686993338616246,4.04908760744674e-05,0.00312477574074803,6.87195418951814e-06,"ExM_oSVZ"
"ZFHX2",0,1.08550633359458,0.302074020026158,3.593511065601,0.480604183283527,0.696494082101102,1.43620646257201e-05,0.0415383774851218,0.000326251786719461,"ExM_oSVZ"
"MAT2A",0,1.07863333039887,0.233044477658978,4.62844406884969,0.558073810363347,0.702280291365264,4.07832916244588e-05,0.00195448579889671,3.68423336267053e-06,"ExM_oSVZ"
"GRIK5",0.00112034617271625,1.00129590458905,0.272105056917327,3.67981365702171,0.269127516809834,0.51731209363475,1.14756785590165e-05,0.0360108407298887,0.000233404446889213,"ExM_oSVZ"
"PAXBP1",0,0.985821370995859,0.27606728030477,3.57094607483923,0.977751731450805,0.661813845269225,0.00019221038100707,0.0435451695255752,0.000355694127447363,"ExM_oSVZ"
"PPP1R10",0.151828998399502,0.981135606223709,0.279612207897881,3.50891548548565,0.656041549058068,0.788909129052103,7.61531626784878e-05,0.0511482925651095,0.000449937854798324,"ExM_oSVZ"
"GAK",0,0.97143064615012,0.238974430056194,4.06499827584771,0.77569819558434,0.657053273168999,2.03060415915835e-05,0.0109206040515684,4.80328170662762e-05,"ExM_oSVZ"
"RNF40",0.069099795703775,0.962767305429194,0.298778797248533,3.2223414589501,0.521166773302204,0.67836045374662,1.70723852533095e-05,0.0992336366630153,0.00127147509551369,"ExM_oSVZ"
"FSD1",0,0.929797423131039,0.25507035301297,3.64525869881774,0.656493489207478,0.899456786897861,5.43599058089079e-05,0.0360108407298887,0.000267122954058899,"ExM_oSVZ"
"WSB1",0.165133428250404,0.904785918694748,0.212906373259522,4.24968921710889,0.226505147418859,0.772582534588133,0.000527189888689151,0.00717256198503993,2.14067314177146e-05,"ExM_oSVZ"
"HMGN1",0.000907469629989453,0.899963455558616,0.247171111005839,3.64105437684971,0.307472772374843,0.621137267609579,0.000486722623979947,0.0360108407298887,0.000271523775531677,"ExM_oSVZ"
"ZNF544",0,0.874610398327185,0.272132647004468,3.21391206808356,0.887188501613362,0.608291437500413,3.40025998595458e-05,0.0992336366630153,0.00130939765625091,"ExM_oSVZ"
"CCNL2",0,0.865282954845413,0.142745399577673,6.06172218092802,0.671753524334041,0.885746982689353,0.000168381392889089,3.29184844941124e-06,1.34671689028927e-09,"ExM_oSVZ"
"TP53INP2",0,0.85631682733989,0.266347085067842,3.21504110743985,0.872461041689099,0.533543930715792,1.11153650759927e-05,0.0992336366630153,0.00130425843428562,"ExM_oSVZ"
"TUBA1A",0.198269022408753,-0.853110522153121,0.201291743901655,-4.23817939880298,0.0269038226862507,1,0.00784993564423861,0.00717256198503993,2.25339679077597e-05,"ExM_oSVZ"
"NDUFV3",0,0.850105416238791,0.252195869091927,3.37081419810616,0.750236255263054,0.7715795046473,9.3862376227676e-05,0.072289196976119,0.000749463870628944,"ExM_oSVZ"
"CTTNBP2",0.00196776172083998,0.827377052950848,0.138072383804973,5.99234278535757,0.518303418938766,1,0.000396647590763776,3.29184844941124e-06,2.06839362199889e-09,"ExM_oSVZ"
"EMID1",0.00209305361688275,0.818488130297257,0.253202159443924,3.23254798495715,0.495002827453033,0.547790727901678,1.0465743933161e-05,0.0992336366630153,0.00122691528238973,"ExM_oSVZ"
"DPY19L1",0,0.77220985142981,0.208697967957177,3.70013114640513,0.770953514724683,0.584850059957591,6.59207612358899e-05,0.0360108407298887,0.000215488077171859,"ExM_oSVZ"
"FTH1",0.196560446888077,-0.74525775013504,0.178405276060302,-4.17733021462403,0.00479496313821276,0.789088184715663,0.00152596000086685,0.00787269216525293,2.94950676801623e-05,"ExM_oSVZ"
"ANO8",0.0972202225318855,0.726589172240767,0.180911385345366,4.01627111999437,0.575085312070988,0.845695167041227,1.72628934748225e-05,0.0125465864069614,5.91262318895449e-05,"ExM_oSVZ"
"DEAF1",0,0.685990559551112,0.207686515829448,3.30300961914372,0.994072681695649,0.595351363413605,3.06998655740471e-05,0.0845732884418152,0.000956531066259927,"ExM_oSVZ"
"SET",0,-0.6564706829405,0.190072174033524,-3.45379688678005,0.659504197521746,0.742190354594298,0.000573811685361626,0.0549817011923911,0.000552753514972201,"ExM_oSVZ"
"JPH4",0,0.557273280001916,0.113707718583748,4.90092745631399,0.802112581312609,0.792004325360007,0.000104902829752243,0.000759028333022074,9.53852759060099e-07,"ExM_oSVZ"
"CLASP2",0,0.444747237404919,0.128181025379656,3.46968075881461,0.863056788213458,0.599055457744781,0.000251444548155057,0.0538172421996192,0.000521077308810366,"ExM_oSVZ"
"GPM6A",0.103314284567979,-0.43208567611521,0.109647634759474,-3.94067484504382,0.00505901763886994,1,0.00230973919230923,0.0161642093366816,8.1252701660982e-05,"ExM_oSVZ"
"PCNT",0.0697128504647094,1.49292725393439,0.46278264235066,3.22597936333828,0.657804104539667,0.550648232253775,0.000141625443341986,0.0844208645786208,0.00125542408629815,"ExN_oSVZ"
"FTH1",0.268078754274047,-1.02688246848631,0.198651431639519,-5.16926789810272,8.67911479644362e-25,0.816644937064595,0.00157924999133023,0.00011062388562221,2.35012807088154e-07,"ExN_oSVZ"
"FTL",0.296439031526528,-0.806330007794062,0.239223913996771,-3.37060787244266,1.495666111905e-05,0.914691147497567,0.000692522200114379,0.0686481534740988,0.00075002534903416,"ExN_oSVZ"
"CCDC136",0.0518242886927668,0.777275995249083,0.24337552514158,3.1937311477681,0.66214895284793,0.554375794988523,8.39015762656345e-05,0.0925544739384439,0.00140446849678974,"ExN_oSVZ"
"MYO9B",0,0.776528922810854,0.206558249659125,3.7593701732675,0.767926043641741,0.713918605661145,5.15434332944593e-05,0.0255125325502902,0.000170341643734866,"ExN_oSVZ"
"SCAF4",0.167299818215854,0.732381930249155,0.22079852890044,3.31696924746901,0.270995273954966,0.705810580797176,4.09328235892999e-05,0.0746763995708768,0.000909996322466729,"ExN_oSVZ"
"CDK9",0.0511719978405905,0.72526933758619,0.1778556164688,4.07785456532613,0.629402114551707,0.642817194650449,2.52189391288777e-05,0.010697731140124,4.54531823859595e-05,"ExN_oSVZ"
"SMDT1",0.00140847520580658,-0.709941364918908,0.104002014789193,-6.82622703375431,0.107701358019471,0.927873314143995,0.000146472724221792,2.87247986032653e-08,8.71769305106687e-12,"ExN_oSVZ"
"RING1",0.0273451094625246,0.706263426139776,0.212723866938625,3.32009490192065,0.404127517552986,0.786250845076939,3.21895959760851e-05,0.0746763995708768,0.000899868522419867,"ExN_oSVZ"
"UPF3A",0,0.698862195995493,0.190656962755267,3.66554772454114,0.57962633898661,0.775182915101522,0.000367703378931761,0.0320368093671979,0.000246809777669139,"ExN_oSVZ"
"POLR1A",0.00155750400680802,0.683680913236652,0.209900570502975,3.25716557891377,0.432030777011848,0.532810516806435,1.15673853379489e-05,0.0806062799169602,0.00112530770142039,"ExN_oSVZ"
"UBQLN1",0,-0.675351213158404,0.191487610892001,-3.52686635972132,0.643506673335123,0.721734951046588,0.000107640891309767,0.0477785174058615,0.000420508954406671,"ExN_oSVZ"
"GGT7",0,0.627756653831155,0.181753833076993,3.45388398804899,0.912362366509968,0.748097336327421,3.48841477672292e-05,0.0551737790812736,0.000552575025700161,"ExN_oSVZ"
"ACAP3",0.078219164538142,0.622554118800145,0.104147207247042,5.97763622526545,0.280614125406741,0.501594046836308,3.80600060236363e-05,3.72991675216745e-06,2.26398588902425e-09,"ExN_oSVZ"
"EIF3L",0.095216620803038,-0.622035932343504,0.115401523872169,-5.39018820091611,0.170264416503837,0.667110446591362,4.65032720832971e-05,4.2979566556729e-05,7.03839343730726e-08,"ExN_oSVZ"
"CUX2",0.171555287071466,0.62071569869693,0.186613449750643,3.32621094313591,0.0368013250930281,0.664613163242589,5.22372179183686e-05,0.0746763995708768,0.000880352770439507,"ExN_oSVZ"
"KIAA0895L",0.0363294491140486,0.616850866783729,0.121439713541293,5.07948222863668,0.624750727843618,0.92585320731054,6.9223181439111e-05,0.000155880240660586,3.78464924213865e-07,"ExN_oSVZ"
"PAXBP1",0.105024316993424,0.607794630903662,0.166090772468545,3.65941239161116,0.354930144150074,0.826035899553464,0.000239905339112542,0.0320368093671979,0.000252794246903534,"ExN_oSVZ"
"NSA2",0,-0.601156340462812,0.138686284291843,-4.33464883375038,0.821010646191828,0.775377228612147,0.000130053311328078,0.00437315356689914,1.45992987058848e-05,"ExN_oSVZ"
"TMSB15A",0.147628327647229,-0.58757159589901,0.145240834118085,-4.04549863312749,0.0509494987394494,0.585454656729538,0.000389583372581515,0.0114692075236679,5.22118703657112e-05,"ExN_oSVZ"
"SMS",0,-0.587208352008439,0.109327647114295,-5.37108743769587,0.577679049925185,1,0.000231409433938323,4.2979566556729e-05,7.82632471442713e-08,"ExN_oSVZ"
"HMGN1",0.0028506663706109,0.557398641224455,0.118095784559876,4.71988600864789,0.149321283642317,0.695435472623606,0.000544942632965397,0.000863937447726363,2.35976844599007e-06,"ExN_oSVZ"
"SPG7",0,0.54531320676339,0.143195764907899,3.80816574508419,0.904769036451195,0.560088487734556,6.87680416125384e-05,0.024279194674126,0.000140001426042001,"ExN_oSVZ"
"SNRPA",0,-0.545255943076884,0.171518831041888,-3.17898588606707,0.382989534912593,0.60525041977278,5.09682915807037e-05,0.0954847630715644,0.00147791287303484,"ExN_oSVZ"
"COX7C",0.154632853116716,-0.54516140784422,0.144512910981753,-3.77240624481682,0.0208307996971103,0.838043715323768,0.000654507945156538,0.0255125325502902,0.000161680727564696,"ExN_oSVZ"
"EIF3M",0.00205025973755313,-0.544137846915007,0.164439584107937,-3.30904416881666,0.631975220805985,0.959916723756022,0.000124913835364312,0.0746763995708768,0.00093615067320963,"ExN_oSVZ"
"CYTH1",0,0.543179766202617,0.15624456740292,3.47647137581351,0.966295396461224,0.58692603634413,0.000106882392585414,0.0550460046781484,0.000508058458875402,"ExN_oSVZ"
"UBA52",0.141464121561471,-0.515885362580393,0.120636033149837,-4.27637869971762,0.00203239889712417,0.639510476493597,0.000516067173971472,0.00521592960037947,1.89957982411392e-05,"ExN_oSVZ"
"CPSF7",0,0.489358391789853,0.149757132017465,3.26768004433192,0.899135502165066,0.866871317955538,3.49179782688764e-05,0.0793969593161188,0.00108432873117613,"ExN_oSVZ"
"RNF10",0,-0.48579846859978,0.141777325946894,-3.4264891466619,0.320005010249119,0.747360501948045,7.69921444728611e-05,0.0592555546323037,0.000611438196509356,"ExN_oSVZ"
"SLAIN2",0.00132038155076908,-0.462210030513445,0.127486436533356,-3.62556239771053,0.171648719859006,0.720729735745529,8.42572750658494e-05,0.0351873370365516,0.00028833326251499,"ExN_oSVZ"
"C9orf16",0,-0.45539016144646,0.0985240939306976,-4.62211976054085,0.531716976580472,0.555205733544645,7.50923370520669e-05,0.00125156822421659,3.79838611294867e-06,"ExN_oSVZ"
"GDAP1L1",0,-0.455320426295266,0.0830753798587413,-5.48081064533775,0.663814550358892,0.733343050614195,0.000107927822905381,3.48760448643145e-05,4.23381424756473e-08,"ExN_oSVZ"
"GPM6A",0.142375616944109,-0.454354541330964,0.114082461368534,-3.98268529518492,4.98913205985654e-08,0.68484023906908,0.00158180234064827,0.0140327790034876,6.81409602597272e-05,"ExN_oSVZ"
"SUMO3",0,0.453484332374551,0.121434092777731,3.73440705160611,0.908214444368848,0.518611826064636,5.05630263282724e-05,0.0258325205045368,0.000188157964221209,"ExN_oSVZ"
"EHMT1",0.0600410254656521,0.450571301436598,0.138925418019508,3.24326036127764,0.627508102482849,0.834402483675154,0.000118298476865193,0.0811188987007627,0.0011817017109671,"ExN_oSVZ"
"BZW2",0.102322221363526,-0.434068088823048,0.131625622954853,-3.29774765033348,0.144033174407608,0.768273516481226,0.000193157125700773,0.0746763995708768,0.000974636842705442,"ExN_oSVZ"
"SSR2",0.0766767231670228,-0.429912340512993,0.128301258348802,-3.35080377266624,0.373972849800612,0.82506282228983,0.000209001644507893,0.0717574219676714,0.00080577378233804,"ExN_oSVZ"
"FBL",0.00119473711554253,-0.42217518472969,0.11224617594196,-3.76115427707745,0.552745340105933,0.848074916428716,0.000125728100233905,0.0255125325502902,0.000169131068206437,"ExN_oSVZ"
"COX7A2L",0.0617841403927998,-0.414706480430236,0.119466099671423,-3.47133188051536,0.185924626577813,0.605492465517784,0.000105415102856703,0.0550460046781484,0.000517883503800486,"ExN_oSVZ"
"SOX4",0,0.959586399236948,0.213854435157677,4.48710076332733,0.871671615582547,0.896050066092934,0.00431696688552809,0.0208221723272925,7.21989331736912e-06,"InCGE_oSVZ"
"FDFT1",0.0615104658038585,-0.888336567967987,0.191242766567909,-4.64507277273959,0.556939595216963,1,0.000400867419027893,0.00540361013444391,3.39956598580932e-06,"oRG_oSVZ"
"DNAJB1",0.00156603388437533,-0.877992776836054,0.149075878893207,-5.88956968326859,0.522681938884112,1,0.000362446401184845,1.23091679730059e-05,3.87202515665489e-09,"oRG_oSVZ"
"HMGN1",0.00217596866018693,0.780755214797409,0.180473186182466,4.32615631891174,0.576559624869205,0.703678955158154,0.000551402218727155,0.0160787210346481,1.51733762516339e-05,"oRG_oSVZ"
"MAPK12",0,0.711795063893708,0.185369472783782,3.83987208467684,0.707230518214251,1,2.13033974025982e-05,0.0978324786401498,0.000123098431758603,"oRG_oSVZ"
"SDF4",0.123104097908431,2.81425667893904,0.632482774937116,4.44953884984275,0.309894707736432,1,0.000118761207465209,0.0119185985415066,8.60548631155708e-06,"Per_oSVZ"
"HES1",0.00190421740083812,-0.768631084133649,0.161673392069668,-4.75422129946052,0.250828362632955,1,0.00185486457099726,0.00370734904119525,1.9921273730227e-06,"End_IZ"
"PODXL",0,-0.517744932166563,0.128751075354517,-4.02128627462682,0.801484393159733,1,0.000401590048590996,0.0538584660924936,5.78812102014977e-05,"End_IZ"
"ZNF606",0.00241271342851316,-1.48730865484074,0.357243941646324,-4.16328587123583,0.472545851198861,0.517792905518604,3.56469690142426e-05,0.00683866457544272,3.13700209882693e-05,"ExDp1_IZ"
"FBXW11",0.171073653794095,-1.28892613008801,0.34974230723338,-3.6853594873437,0.547284412678585,1,8.86971547648155e-05,0.0328643202498703,0.000228380054921751,"ExDp1_IZ"
"SMARCD3",0.00251332428072358,-1.15377096250295,0.24304758643971,-4.74709903276142,0.300393406288577,0.503678119964126,0.000111843609682227,0.00134956123727263,2.06354929246579e-06,"ExDp1_IZ"
"EXOC6",0,-1.10355757665129,0.350609348128483,-3.14754179414202,0.856398147796341,0.66628055393686,6.27205444720374e-05,0.0978916511827308,0.00164649566209486,"ExDp1_IZ"
"RNF5",0.146218726788765,-1.0745500403537,0.338182437886258,-3.17742709251837,0.620130382493662,0.731093110004445,0.000109460436014604,0.0934390197701138,0.00148588043671129,"ExDp1_IZ"
"NDUFS4",0,-1.07118934365304,0.285245717256439,-3.75532139082051,0.587277363586164,0.733040729455259,0.000144295637097637,0.0269571299456292,0.000173119183137068,"ExDp1_IZ"
"SLAIN2",0,-1.06310845446973,0.311253238604819,-3.41557395269227,0.927739830408594,0.707693467220762,8.27332634864085e-05,0.0562508441431562,0.000636477441375162,"ExDp1_IZ"
"C9orf16",0,-1.05226653327968,0.286610184264986,-3.67142059511326,0.618461337234376,0.705114621277581,9.53677197518691e-05,0.0328643202498703,0.000241206020182535,"ExDp1_IZ"
"UBL5",0,-1.0363050139858,0.305753226125566,-3.38935103683981,0.569461514353058,0.816190906057428,0.000287873874514931,0.0591731807038125,0.000700582617047368,"ExDp1_IZ"
"RAB11A",0,-1.01832891232838,0.297719478443053,-3.42043092932248,0.672487949200018,0.697715885551724,0.000128865394382523,0.0562508441431562,0.00062522010278553,"ExDp1_IZ"
"UFC1",0,-0.985620860691213,0.275301145987241,-3.58015531376281,0.914466490416821,0.886789143301154,8.61759838938559e-05,0.0431879013752712,0.000343390041515918,"ExDp1_IZ"
"TSC22D1",0.153164173027008,-0.95490916530734,0.299818864852538,-3.1849535744757,0.340272389077068,0.567516017226738,0.000230376835480958,0.0928277548406067,0.00144777232320212,"ExDp1_IZ"
"UBB",0,-0.949747979209942,0.236749579928449,-4.01161421066503,0.911258592816842,0.551484758170186,0.000954760173002043,0.0123248323986525,6.0304990329798e-05,"ExDp1_IZ"
"GGA2",0,0.934108450520353,0.292354533585346,3.19512216576475,0.840789015315429,0.655446259514033,1.79133679598873e-05,0.0918562287464587,0.00139771662555477,"ExDp1_IZ"
"SLC25A23",0,-0.926763133423665,0.268909039021193,-3.44638148571355,0.834003907212816,0.648872500001312,1.40116467349683e-05,0.0556834556132053,0.00056814770663017,"ExDp1_IZ"
"CLIP3",0,-0.922671268987128,0.178213149441317,-5.17734674393905,0.672795719813236,0.868114007874117,7.13425087572009e-05,0.000320859515861633,2.25063688451285e-07,"ExDp1_IZ"
"TMEM170B",0,-0.915705222588955,0.28520829661738,-3.21065422517289,0.653149964421288,0.519875828829548,1.14293242184729e-05,0.0918562287464587,0.00132433182560692,"ExDp1_IZ"
"ALKBH7",0,-0.899834979033538,0.215889501806068,-4.16803490445707,0.815406188527208,0.850033918859457,7.75284457591235e-05,0.00683866457544272,3.07236895698814e-05,"ExDp1_IZ"
"SET",0,-0.885117791342318,0.188583248425152,-4.6935122749973,0.811115956668534,0.800337239982084,0.000523950649320562,0.00146361858283233,2.68553868409601e-06,"ExDp1_IZ"
"COX7C",0,-0.882343219163737,0.251633758565035,-3.50645805314589,0.514663607143936,0.738838005777439,0.000483575344964946,0.0530339117729914,0.000454113006007265,"ExDp1_IZ"
"FAM89B",0,-0.880418249333108,0.275423470864331,-3.19659848367385,0.543469519801508,0.565888527363558,3.19474854019002e-05,0.0918562287464587,0.00139058346619641,"ExDp1_IZ"
"ZMAT2",0.186093286675268,-0.880165245738714,0.273842174053514,-3.21413328235816,0.402914719956218,0.903297015193772,0.000210915171254303,0.0918562287464587,0.00130838925153993,"ExDp1_IZ"
"PFDN2",0,-0.850090930294444,0.248306292167867,-3.42355774746031,0.800434128709503,0.723950051881978,0.00020603114288101,0.0562508441431562,0.00061807118074732,"ExDp1_IZ"
"CNIH3",0,-0.81446125633734,0.19359174299718,-4.20710740927213,0.510619836751078,1,1.98511403597021e-05,0.00683866457544272,2.58660220090287e-05,"ExDp1_IZ"
