"gene","tau","log_fc_est","sd_est","Z_est","p_cross","ct_prop","expr","q_val","p","cell_type"
"EXOC5",0,-0.791893575780187,0.255096132699746,-3.10429471195577,0.58314801038919,0.642714546424589,0.000122091969631277,0.0698757378088168,0.00190733238245385,"vRG_VZ"
"NDUFA4",0.143480405509357,-0.782221215475507,0.247675999080019,-3.15824390890127,0.229185711622086,0.994866878580722,0.000577763056655948,0.0655402100037745,0.00158722696517872,"vRG_VZ"
"DIAPH1",0,-0.781749896349772,0.267630277006856,-2.92100693947175,0.474068015200445,0.693588012679937,4.06717933753182e-05,0.0898663397818839,0.00348902055892227,"vRG_VZ"
"BICD1",0.16227224751052,-0.781111260561511,0.245617592240062,-3.18019264596515,0.315455736252026,1,0.000360015035191312,0.0619978024943277,0.00147177173835351,"vRG_VZ"
"CNTLN",0,-0.775449156668264,0.275577860816678,-2.81390222846716,0.485179467093537,0.797745733785958,0.000214777242279858,0.0958623323236651,0.00489441120709942,"vRG_VZ"
"SNRPC",0.000446154770595041,-0.771564716007962,0.241094544472747,-3.20025788097075,0.267815865455023,0.679882811118068,0.00017503269046382,0.0611293876075796,0.00137304676110004,"vRG_VZ"
"AFF4",0,-0.767760383946659,0.211901485991286,-3.62319490283439,0.509838537501505,1,0.000161092233792532,0.0268259348842662,0.000290986389243957,"vRG_VZ"
"DNAJA1",0,-0.765011396381175,0.243295399327727,-3.14437263711131,0.472270067131146,0.909862176562281,0.000749977558351512,0.0661857288149266,0.00166443345602827,"vRG_VZ"
"RAB11B",0.0395625882605364,-0.764336103429298,0.250506047081829,-3.05116827451125,0.127106611975353,0.833197808254024,7.5194255693879e-05,0.0754727418378276,0.00227952780876547,"vRG_VZ"
"SH3PXD2B",0,-0.762213257411654,0.263460122020262,-2.89308777194385,0.592092163533291,0.924606164603254,1.54605433532571e-05,0.0910600490912968,0.00381474677322807,"vRG_VZ"
"RABGAP1",0.210260700924863,-0.760593521042143,0.25686063974049,-2.96111355095348,0.0879387009122743,1,0.00010082389311573,0.0853651066477715,0.0030652890361646,"vRG_VZ"
"IDI1",0.110134170235361,-0.759783126685503,0.26322899641447,-2.88639601652844,0.380202595080138,1,0.000462078885149519,0.0911181122659022,0.0038968149041471,"vRG_VZ"
"HAT1",0,-0.756069567676003,0.253834809050903,-2.97858899062336,0.60059921620843,0.85622571273635,9.99708980664699e-05,0.082360559500974,0.00289578926242437,"vRG_VZ"
"U2SURP",0,-0.750178852170044,0.25910136886523,-2.8953102619857,0.9657924750823,0.78500528703808,0.000345142884544027,0.0910600490912968,0.00378783941801124,"vRG_VZ"
"ARID2",0,-0.747316116304076,0.223651642889463,-3.34142913796268,0.771511844250421,0.698012976576978,4.06544728141075e-05,0.0483954586093417,0.000833482891327987,"vRG_VZ"
"KIFAP3",0,-0.74186007648782,0.241485240321126,-3.07207212954837,0.529139234369389,1,0.000123866691465606,0.0725753788862734,0.00212578350786778,"vRG_VZ"
"API5",0.00121562721811669,-0.741742890483876,0.22696890084338,-3.26803754931922,0.571326504757101,1,5.08304886291126e-05,0.0551484471384422,0.00108295996811977,"vRG_VZ"
"SART3",0.00128196334785454,-0.741430195045038,0.222195720107967,-3.33683382688366,0.136711598350972,0.651411287059245,7.27999574486579e-05,0.0483954586093417,0.000847385962749987,"vRG_VZ"
"METTL26",0,-0.738274651823332,0.253421649097078,-2.91322645264818,0.661020095798409,0.998896758952851,5.9515936996177e-05,0.0904575007193478,0.00357715090011507,"vRG_VZ"
"WDR48",0,-0.736472987004408,0.257330843475379,-2.86196935065374,0.927602935033511,1,0.000111513852356331,0.0912887775735857,0.00421017618514549,"vRG_VZ"
"SEC14L1",0.13869791987045,-0.736151807915031,0.260268962485205,-2.82842718119675,0.183716118835398,1,5.48414199607293e-05,0.09474183535085,0.00467773415609209,"vRG_VZ"
"ATP2C1",0.209841590705704,-0.729169498741688,0.250151344704968,-2.91491336815192,0.10592264999327,0.99057704835512,4.27881304876917e-05,0.0904575007193478,0.00355787289511161,"vRG_VZ"
"PARVA",0.00111828583774334,-0.729161632287842,0.228070178956887,-3.19709326148106,0.244183889270109,1,2.90899220784026e-05,0.0611293876075796,0.00138820035761433,"vRG_VZ"
"TRA2A",0,-0.728392179732589,0.240662250844456,-3.02661583682835,0.677400550149885,1,0.000337216227854515,0.0796600064568576,0.00247308043236177,"vRG_VZ"
"FADS1",0,-0.726395283021247,0.260339795055886,-2.79018151207085,0.699691816644959,0.845381966768174,0.000188567406239983,0.0999122054381115,0.00526784995665436,"vRG_VZ"
"RLF",0.0019020700561815,-0.722310742141864,0.24929643756924,-2.89739696717988,0.438404501750497,0.932029055619481,8.47023231914005e-05,0.0910600490912968,0.00376273310079259,"vRG_VZ"
"VEZF1",0.000607509801131939,-0.707895349059865,0.186933000333224,-3.78689342062654,0.126220838605004,0.699708722065715,0.000153028544021676,0.0173541424602226,0.000152542490299319,"vRG_VZ"
"EGLN1",0.00256861259408281,-0.705883918133421,0.20300659975356,-3.47714763456129,0.170816137362075,1,3.41106281781489e-05,0.0351915017554109,0.00050677868621033,"vRG_VZ"
"KCTD20",0.000473357756916232,-0.703883141580726,0.216431986700912,-3.25221402025674,0.42020745671186,1,7.85558216359572e-05,0.055662154928341,0.00114509763271321,"vRG_VZ"
"HNRNPA3",0.0852646422254237,-0.701002547595754,0.240005397160853,-2.92077826535683,0.621458759600488,0.584517924722897,0.000817823192831605,0.0898663397818839,0.00349158233238466,"vRG_VZ"
"ZNF664",0.0018534698077498,-0.697683642291051,0.243475861291888,-2.86551462879781,0.172175166465914,0.723609631109542,3.16861419531562e-05,0.0911312856902061,0.00416332036531698,"vRG_VZ"
"COPA",0,-0.694235367961976,0.24830897133692,-2.79585294169657,0.950941336520035,0.796667729124965,6.12368554547009e-05,0.0992030403893653,0.0051762947949566,"vRG_VZ"
"HELZ",0,-0.693866537020273,0.235208275974567,-2.9500090255978,0.783750340380194,1,5.47824099037607e-05,0.0862480997418691,0.00317764646514835,"vRG_VZ"
"HES5",0.186374290889156,-0.693713901316708,0.197289679440882,-3.51621992231266,0.0572110245639188,1,0.000208860794370149,0.0332447021273134,0.00043773823065987,"vRG_VZ"
"PIP4K2B",2.92705080439166e-05,-0.688534037799804,0.224861415690152,-3.06203728054692,0.363202318314593,1,3.61171347271906e-05,0.0740883162072388,0.00219836070997617,"vRG_VZ"
"LONRF2",0.116544563751343,-0.682819723931607,0.238130402451395,-2.86741935050052,0.436761860091268,1,3.69715916734902e-05,0.0911312856902061,0.00413834264036029,"vRG_VZ"
"CPNE2",0.178492122245938,-0.681736929233802,0.227460047971543,-2.99717218611988,0.13562024810701,1,1.69294800393024e-05,0.0810536064368624,0.00272496753408046,"vRG_VZ"
"GNAI3",0,-0.678858928481707,0.215976141035377,-3.14321260314819,0.57748847550565,0.949959045044831,8.63377022652045e-05,0.0661857288149266,0.00167104420984011,"vRG_VZ"
"PHTF1",0.00158328200591856,-0.675609640744197,0.224852561897812,-3.0046784214593,0.544126170014564,1,5.51378552334589e-05,0.0810536064368624,0.00265861775476526,"vRG_VZ"
"LIMA1",0,-0.673593790822807,0.233682612816679,-2.88251565961064,0.892186372027576,1,0.000270519392946277,0.0911181122659022,0.00394513525992057,"vRG_VZ"
"NFIA",0.16000539749397,-0.669611362324651,0.215523688359424,-3.1069037813048,0.230266180592362,1,0.000688515346098037,0.0698757378088168,0.00189057922702316,"vRG_VZ"
"CXCR4",0.00164498830795133,-0.669313459541504,0.200972586339052,-3.33037192650909,0.267104837580122,1,3.1171711562561e-05,0.0483954586093417,0.000867300518348692,"vRG_VZ"
"YTHDC1",0,-0.656304815722922,0.219609566534751,-2.98850740465839,0.655487440154422,0.927148461075623,0.000376748168274025,0.0810536064368624,0.00280343707216595,"vRG_VZ"
"DHX15",0.123066229613659,-0.652098557623618,0.195810030094226,-3.33026126041562,0.313483455919209,0.730158979462346,0.000102338605013062,0.0483954586093417,0.000867645322688755,"vRG_VZ"
"LSAMP",0,-0.638563453359338,0.207618683747567,-3.07565505104413,0.484391705886191,1,0.000151571852675098,0.0725753788862734,0.00210040688762083,"vRG_VZ"
"SNX27",0.00273605192022605,-0.629391475428744,0.196957404464155,-3.19557153558698,0.350251381932199,1,7.34861822235645e-05,0.0611293876075796,0.00139554183104232,"vRG_VZ"
"TNPO3",0.00213760117927382,-0.628982008745925,0.221311353466857,-2.84206842031772,0.350435510073003,0.65782998860295,5.13907255221421e-05,0.0924086339697354,0.00448218711964442,"vRG_VZ"
"PSRC1",0.000926193888801512,-0.617271745878957,0.205903908051114,-2.99786318638364,0.262177447319126,1,0.00020373377524788,0.0810536064368624,0.00271879695386284,"vRG_VZ"
"ZDHHC17",0,-0.616918333255156,0.219017027905267,-2.81675967916976,0.617022289317869,1,7.79753714868109e-05,0.0957148695831164,0.00485108091584525,"vRG_VZ"
"FNBP4",0.107001353724727,-0.615544850716233,0.190752372142218,-3.22693156474776,0.0859746179034875,1,0.000253018130487012,0.0582057428266731,0.00125125382727761,"vRG_VZ"
"TBC1D5",0,-0.612750458770397,0.204830329914352,-2.99150257203908,0.686900018955906,0.835514934702481,7.23501240959968e-05,0.0810536064368624,0.00277608199643843,"vRG_VZ"
"SESN3",0,-0.607465998491498,0.20197070076888,-3.00769367130451,0.64760231511246,1,0.000159885063330192,0.0810536064368624,0.00263238333205319,"vRG_VZ"
"SMO",0,-0.606999232726833,0.206382759240911,-2.94113343071589,0.601949325736793,0.915698467453848,1.58814844469573e-05,0.0874321723692609,0.00327013637488356,"vRG_VZ"
"ZNF532",0.0012571878879162,-0.596361546976984,0.203170543705636,-2.93527563641815,0.274969911113842,0.874777182081666,9.95562426448174e-05,0.0875121981334469,0.0033325151473118,"vRG_VZ"
"NUDCD2",0.000540664236352128,-0.594709023413015,0.159510655531897,-3.72833414438632,0.424526550732057,1,0.000126026159165855,0.0206126528377045,0.000192749699249154,"vRG_VZ"
"RERE",0.00017656835368897,-0.593309774046424,0.186379740218432,-3.18333834649131,0.509974261846339,0.632259313746472,9.44039387205623e-05,0.0619978024943277,0.0014558738155442,"vRG_VZ"
"TIAL1",0.00141299458822811,-0.589764266837669,0.170386366139162,-3.461334848564,0.465955488944206,0.841580031373879,0.00013156110362195,0.0363801622506542,0.000537503799850698,"vRG_VZ"
"TBL1XR1",0.0333182972468116,-0.588484960336101,0.142450266053306,-4.13116083697508,0.377789476122731,1,0.000236591628080758,0.00799879957873038,3.60935926263974e-05,"vRG_VZ"
"PHF3",0,-0.586890279085133,0.176250654161359,-3.3298615649269,0.518729049591481,0.97328422595388,0.000305025834445291,0.0483954586093417,0.000868891719935816,"vRG_VZ"
"IGFBP2",0.144765811415258,-0.583744824480146,0.18606681475837,-3.13728606166665,0.119076047344098,0.827053892518833,9.91667707925816e-05,0.0662177897904895,0.0017051966753044,"vRG_VZ"
"XPO1",0.00126845273576702,-0.581784410694814,0.180319652743576,-3.22640600646089,0.429932872437222,0.714892290588235,0.000203399958889527,0.0582057428266731,0.0012535539768006,"vRG_VZ"
"ZNF292",0,-0.580935128931752,0.172739452247362,-3.36307150088594,0.748830264437003,0.674910478428456,0.000333000890581666,0.0468351001471925,0.000770803967262566,"vRG_VZ"
"CRYZ",0,-0.576042017827695,0.176959533889981,-3.25521889194074,0.868800856856462,1,3.74025636044086e-05,0.055662154928341,0.00113305001414851,"vRG_VZ"
"PJA2",0,-0.568908421020412,0.194339410506755,-2.92739604147682,0.758066865951537,1,0.00013856985909719,0.0891549159388089,0.00341813311529004,"vRG_VZ"
"ZIC5",0.00162919378897115,-0.564778890302207,0.187356562518179,-3.01446014332915,0.346625583323964,1,1.49471896204638e-05,0.0809715187065085,0.00257437033478707,"vRG_VZ"
"NF1",0,-0.563913546448932,0.198256972880908,-2.84435668644892,0.664401660652618,1,9.11926092910922e-05,0.0924086339697354,0.00445012000488064,"vRG_VZ"
"TUFM",0,-0.550163147154389,0.183920585820508,-2.99130814911228,0.477694645481901,0.902509866559319,8.78934270895275e-05,0.0810536064368624,0.00277785024839867,"vRG_VZ"
"STK39",0.000621234860242289,-0.545556188559344,0.15314139658229,-3.56243446079708,0.495005659953986,1,8.32237236878914e-05,0.0310593749277486,0.000367431654670773,"vRG_VZ"
"ITCH",0,-0.533926722432944,0.181674538227775,-2.93891883607559,0.364281218604039,1,4.90204504712574e-05,0.0875121981334469,0.00329359311869047,"vRG_VZ"
"URI1",0.00112396145796464,-0.524550187423055,0.185941266736555,-2.82105310257054,0.51142603016925,0.859082428814772,0.000106642001782551,0.0951453501813591,0.00478662786586602,"vRG_VZ"
"NKAIN3",0,-0.505443715643169,0.16049541982167,-3.14927189950205,0.813359245854157,1,0.000155231587961533,0.0661857288149266,0.00163677829691451,"vRG_VZ"
"CRISPLD1",0,0.502176096481567,0.162777268541102,3.08505051707982,0.773631506649541,1,3.83469150731236e-05,0.0715926654366505,0.00203517582688814,"vRG_VZ"
"C1orf61",0.0580921556794725,-0.496301438237104,0.128996208359429,-3.84741105610044,0.244125643347527,1,0.0021089471960541,0.0152864946976056,0.000119372592837661,"vRG_VZ"
"FBN2",0.000419570683849156,-0.45872058539102,0.103971770555323,-4.41197243194909,0.0760055766008296,1,1.17602275123155e-05,0.00342318811289509,1.02433158418405e-05,"vRG_VZ"
"DOK5",0.131295902450478,-0.446735346293287,0.151111519056322,-2.95632886945422,0.0795572377849177,1,0.000265692373052654,0.0856768875419238,0.00311324941280064,"vRG_VZ"
"NFAT5",0,-0.429653846028312,0.149988492547029,-2.86457873355581,0.434177328327357,1,3.2333854454355e-05,0.0911312856902061,0.00417564335030868,"vRG_VZ"
"PHF10",0.00107466301026933,-0.401154837193338,0.141032191125489,-2.84442036950552,0.411897212316446,1,6.08299648084234e-05,0.0924086339697354,0.00444923054943362,"vRG_VZ"
"B3GAT1",0,1.19654027290325,0.260453615762005,4.5940628215222,0.827764709809196,0.91315876526315,6.46367448637826e-05,0.00935802361389543,4.34698419578675e-06,"ExN_iSVZ"
"RAB1A",0,-1.0269194920177,0.243748787643459,-4.21302399878935,0.760809244100205,0.872928121546902,0.000150318878710674,0.0209844179505907,2.51974278945613e-05,"ExN_iSVZ"
"RACK1",0,-0.902074375512936,0.20028143599296,-4.50403389131205,0.944223631288034,0.773416648049981,0.000918994364091057,0.00935802361389543,6.66755660926538e-06,"ExN_iSVZ"
"COX7C",0.000729433458564291,-0.637008779425115,0.141504924367807,-4.50167216632948,0.407179093185298,0.838043715323768,0.000654507945156538,0.00935802361389543,6.74209194084686e-06,"ExN_iSVZ"
"DPY19L1",0.115079686293478,0.483592358451272,0.110163040279144,4.38978769309462,0.00127813249956532,1,0.000112713951402638,0.0118113296697558,1.13461380112928e-05,"ExN_iSVZ"
"GANAB",0,-2.1356838258256,0.653887037946256,-3.26613574193702,0.458112928914821,0.625613714326506,1.72591738081359e-05,0.0898112689619632,0.00109025973561005,"IP_iSVZ"
"FTL",0,-1.81821365260654,0.510214490102791,-3.5636260589938,0.711105997502915,1,0.000757110421379935,0.0517682109449764,0.000365766916709678,"IP_iSVZ"
"PCF11",0,-1.72960833009552,0.439306928129891,-3.93712964523092,0.985322058843515,0.670021401421314,0.000103944286412071,0.0269333777123447,8.24620608244185e-05,"IP_iSVZ"
"DDX23",0,-1.6883778982555,0.260626098542635,-6.47816127278328,0.661776272137215,0.64637673973718,5.10932709234422e-05,1.97114366424052e-07,9.28470873405805e-11,"IP_iSVZ"
"ITCH",0,-1.68375587355899,0.495844892946071,-3.39573099877045,0.685335905263527,1,4.86338747736478e-05,0.0675860419069202,0.000684455911916526,"IP_iSVZ"
"FBXO46",0.00255003264511162,-1.66965055059842,0.459732297466466,-3.63178867310319,0.304005199330182,0.886893437947172,1.49442561525609e-05,0.0517682109449764,0.000281463573673993,"IP_iSVZ"
"TNFRSF25",0,-1.63673535893693,0.242070200090886,-6.76140788218629,0.906543765275636,1,2.28039141809311e-05,5.80246448175695e-08,1.36657194577413e-11,"IP_iSVZ"
"UBE4A",0,-1.61817376840505,0.452970534825691,-3.57235988656028,0.6804018336167,0.745513737737826,4.59534094695915e-05,0.0517682109449764,0.000353778774708681,"IP_iSVZ"
"DYRK1B",0,-1.6045142344498,0.410932835972415,-3.90456564672652,0.593662220498591,0.706635561550352,7.05553454471133e-06,0.0286285844299807,9.43947673150563e-05,"IP_iSVZ"
"SRPK2",0.212298230752858,-1.58728783443473,0.491314249910507,-3.23069773515393,0.450199245618036,0.625967915564511,0.000121105234044452,0.0910088447211439,0.00123488455145064,"IP_iSVZ"
"ZNF316",0,-1.55729417244391,0.486274432858398,-3.20250061943394,0.897817907751583,0.979194603903396,2.25872485272225e-05,0.0933024307379646,0.00136240007200985,"IP_iSVZ"
"BRWD1",0.00230451525841545,-1.5487099374454,0.245297625491482,-6.31359530832139,0.715199295192916,0.940688671830155,0.000215066403387033,3.85857082117021e-07,2.72626294477405e-10,"IP_iSVZ"
"LASP1",0,-1.54073391944396,0.399321144589132,-3.85838300906716,0.672817008180025,0.600486905448329,5.03470984176446e-05,0.0323091390275436,0.000114139680973423,"IP_iSVZ"
"ARCN1",0.000608802685365286,-1.50902245491287,0.373448612241995,-4.04077671049161,0.223949050438616,0.719857676987373,4.37154926071819e-05,0.0205639432589609,5.32744644014531e-05,"IP_iSVZ"
"IDH3G",0,-1.49426903313932,0.472054357801482,-3.16545967311613,0.836916202090896,1,4.82684272405568e-05,0.0949266441334449,0.00154838123450006,"IP_iSVZ"
"AHCY",0,-1.46725696845675,0.425176831467112,-3.4509334937039,0.709035751817906,0.541290788832079,3.26071737447285e-05,0.062421922481025,0.000558651213914025,"IP_iSVZ"
"AIP",0.154174786656867,-1.45546030179281,0.403883627884026,-3.60366254363434,0.573933030587804,0.915112963957099,4.18578572934002e-05,0.0517682109449764,0.000313764375241429,"IP_iSVZ"
"TTLL3",0,-1.41862394586178,0.315339085706916,-4.49872537266213,0.840169501502317,0.652457961836829,1.49837286311643e-05,0.00362831842915662,6.83620994659749e-06,"IP_iSVZ"
"EHMT1",0,-1.37154819371219,0.401493972370069,-3.41611154363232,0.86376441448157,0.951848921094999,0.000117281902462805,0.0657842323225448,0.000635222215078741,"IP_iSVZ"
"WDR43",0,-1.35613065263464,0.371098768891144,-3.65436580856036,0.65308356974748,0.953151412964269,0.000115273351194987,0.050789394610752,0.00025781846330328,"IP_iSVZ"
"VPS41",0.20332619228092,-1.30661353448022,0.410760855725767,-3.18095922789814,0.41137858629791,0.940820305226084,8.10641783644845e-05,0.0949266441334449,0.00146788286764093,"IP_iSVZ"
"COMMD7",0,-1.30352054574754,0.37765089833895,-3.45165482587468,0.610356306128852,0.890254133845156,6.06642675292758e-05,0.062421922481025,0.000557159996362644,"IP_iSVZ"
"KIAA1191",0.269838758276182,-1.29555508563844,0.340549791106777,-3.80430444966043,0.124235351901445,1,0.000127806255776866,0.0355173397889814,0.000142203197459417,"IP_iSVZ"
"AGO1",0,-1.29504002603794,0.262240622249973,-4.93836544058944,0.590523319325551,1,0.000129968203604261,0.000557500569279202,7.87801087064346e-07,"IP_iSVZ"
"PSMD1",0,-1.28996742026334,0.27688216237974,-4.65890402320021,0.484326928624613,0.700322484784826,0.000108665872391364,0.00192827460242879,3.17897367333997e-06,"IP_iSVZ"
"PKIA",0,-1.26940962590979,0.401273052120378,-3.16345595399957,0.714579944267474,0.557992710394975,0.000102613779573267,0.0949266441334449,0.0015590794164877,"IP_iSVZ"
"VPS39",0.00132618847767442,-1.26692353683956,0.394032222713328,-3.21527901478578,0.489096390688546,0.644746503639075,2.13651853171129e-05,0.0910088447211439,0.00130317789219048,"IP_iSVZ"
"NELFCD",0,-1.26679390726274,0.357638196446903,-3.54211021039756,0.625699907028711,0.888394983663579,7.8120884362971e-05,0.0543679195993246,0.000396939591987532,"IP_iSVZ"
"SLC37A3",0,-1.25262183684338,0.395788694653216,-3.16487523207531,0.855631889056533,0.733061132993016,2.413038223408e-05,0.0949266441334449,0.00155149465567839,"IP_iSVZ"
"TRIM24",0.195907223560387,-1.25235122851056,0.358638478409667,-3.49196002075389,0.510428899901724,0.881207192375418,0.000303629897460611,0.0616943812684684,0.000479490009858563,"IP_iSVZ"
"LRRC58",0,-1.19735733071356,0.380736457646252,-3.14484548738971,0.68096257876076,0.545408095118384,6.02107798503993e-05,0.0953482738825334,0.00166174570591321,"IP_iSVZ"
"SF3B5",0.128900806275486,-1.18780810141246,0.371841640207432,-3.19439237829802,0.572553919263532,0.956512316221894,0.00014811745260966,0.0944401523468507,0.00140125520439275,"IP_iSVZ"
"KDM3A",0,-1.17655796084217,0.319867404573305,-3.67826775726546,0.764391055085575,1,7.9891567357541e-05,0.0498530022969547,0.000234823373984714,"IP_iSVZ"
"KIF3C",0,-1.17615602520494,0.360438376431824,-3.26312652067836,0.831622162540991,0.800071690959422,3.69201089856013e-05,0.0898112689619632,0.00110190314946483,"IP_iSVZ"
"ANAPC15",0.00114541771957949,-1.16055812252145,0.344797730974903,-3.36590997637954,0.342162389176188,0.812446013157992,4.85144079160621e-05,0.0705361864093465,0.00076291602312286,"IP_iSVZ"
"NLK",0.00225677838264736,-1.15469382693815,0.22453185856283,-5.14267255581925,0.135029396218221,0.802249919528135,1.51043963357139e-05,0.00023001216305626,2.708574694492e-07,"IP_iSVZ"
"MED6",0,-1.12378894445143,0.305075807387782,-3.68363835229642,0.768006406206035,0.885434947916059,4.94429310908504e-05,0.0498530022969547,0.000229928394811112,"IP_iSVZ"
"SEC22B",0,-1.10807152390169,0.323836406007472,-3.42170152381237,0.554548648072384,0.863033898889939,3.99847021794215e-05,0.0657842323225448,0.000622305881987712,"IP_iSVZ"
"FMR1",0,-1.09039965005688,0.304692804079346,-3.57868527073229,0.844896369337189,0.802756800600211,8.53309842968356e-05,0.0517682109449764,0.000345327024981888,"IP_iSVZ"
"ATP2C1",0.105495271314386,-1.07332193624344,0.320290662574566,-3.35108718941679,0.486080487973542,0.784876726970624,4.8312331091569e-05,0.0712044947260453,0.000804949540002397,"IP_iSVZ"
"SOCS7",0.00145540252325269,-1.06772766564623,0.337411593844157,-3.1644664413618,0.504904991396516,0.729034249623218,5.40219867483287e-05,0.0949266441334449,0.00155367578172785,"IP_iSVZ"
"ATF6",0,-1.06693558530476,0.321469269403488,-3.31893492427609,0.462835635798535,0.917104031750642,8.97614989591729e-05,0.0783009927722917,0.000903614848290696,"IP_iSVZ"
"PCIF1",0,-1.05201947302395,0.327114860865419,-3.21605527257524,0.88093000174667,0.985355312684539,3.2384317327541e-05,0.0910088447211439,0.00129965798029247,"IP_iSVZ"
"CDC37",0.00109111021341814,-1.04457736938984,0.302097520216317,-3.45774890387008,0.50280662891546,1,0.0001016360307852,0.062421922481025,0.000544708810869357,"IP_iSVZ"
"KDM1A",0.26683742617815,-1.02012481613061,0.279554945204439,-3.64910309629683,0.0182790039716103,1,0.000275710664008301,0.050789394610752,0.000263157485029803,"IP_iSVZ"
"AKAP6",0,-1.00106380591891,0.297978290625438,-3.35951925832495,0.49852077704976,0.842835826669185,3.53403268215557e-05,0.0705361864093465,0.000780782091671994,"IP_iSVZ"
"GALT",0,-0.985642838151016,0.291128272985083,-3.38559641784265,0.855407309152892,0.60070460297009,1.03174795204656e-05,0.0685379224527486,0.000710237538370451,"IP_iSVZ"
"SUMO2",0.198611205720558,-0.977910390675662,0.300516140675351,-3.25410271966757,0.234064998588837,0.926396673078403,0.000527572689982894,0.0898112689619632,0.0011375114076547,"IP_iSVZ"
"ZNF22",0,-0.9775375414158,0.185756032076724,-5.26248074147083,0.685610627007647,0.78947664085039,0.000186982850520829,0.00015086521543276,1.42124555282864e-07,"IP_iSVZ"
"LRRC8A",0.137792977522025,-0.970305901878101,0.278655502980817,-3.48209847463482,0.344553321368061,1,4.1367755290009e-05,0.0621290583263648,0.000497500702566275,"IP_iSVZ"
"LAMTOR1",0,-0.96191401439213,0.240031629956228,-4.00744691259042,0.420140640333061,0.720513827395904,7.61486644116554e-05,0.021717813081009,6.13786521366246e-05,"IP_iSVZ"
"SAMD4B",0,-0.933060469960014,0.26137404110156,-3.56982838091968,0.43741896714308,1,1.90097878823887e-05,0.0517682109449764,0.000357215175524337,"IP_iSVZ"
"MPHOSPH8",0.134904595841391,-0.918117117915832,0.291485869852009,-3.14978258939951,0.502292619896046,0.969488165763844,0.000290849933977208,0.0950359521823376,0.00163392004458564,"IP_iSVZ"
"GDAP1L1",0,-0.917899425262234,0.223000868197339,-4.11612489530741,0.559586573999861,0.87499230945484,9.44360150184124e-05,0.0163596500667856,3.85295573876251e-05,"IP_iSVZ"
"SLC39A6",0,-0.916342673271781,0.26899274169373,-3.40657025725664,0.804771426550276,0.886818378932762,0.000171489179270656,0.0665051150137488,0.000657846168294265,"IP_iSVZ"
"AIMP1",0,-0.912444633090774,0.283009734671139,-3.22407508049519,0.948659030901541,1,9.40922151250845e-05,0.0910088447211439,0.00126380259997374,"IP_iSVZ"
"MAPK1IP1L",0,-0.908550115087557,0.28730147722754,-3.16235796576846,0.433462835887635,0.625377587723848,9.99915732731979e-05,0.0949266441334449,0.0015649705815688,"IP_iSVZ"
"NXN",0,-0.899514285438121,0.267298061751567,-3.36521065489112,0.358358769535946,0.690426854118052,8.79094439024156e-06,0.0705361864093465,0.000764852405157636,"IP_iSVZ"
"TXN2",0,-0.891536992254339,0.28415914728044,-3.13745660059456,0.49747485616184,0.722975802016384,7.50965770533631e-05,0.0964807267242547,0.00170420501750332,"IP_iSVZ"
"TOMM20",0.00200498281206956,-0.887035446272488,0.198880095734673,-4.46015194731145,0.357332903649623,1,0.000303701319932608,0.00386393387138645,8.19015658089451e-06,"IP_iSVZ"
"CRCP",0.00017088717177537,-0.882043223971881,0.245645712741214,-3.59071287721234,0.475600759627337,0.813445916522888,0.000120104154739769,0.0517682109449764,0.000329774761729205,"IP_iSVZ"
"CCNT1",0.143470940757427,-0.875411555554869,0.266443041168258,-3.28554857997604,0.609601783874949,1,4.49620579464597e-05,0.0864349633433202,0.00101783988864013,"IP_iSVZ"
"KLHDC4",0,-0.873122713112921,0.243480673846306,-3.58600417569104,0.464495078251997,0.672602803373438,1.16869068121329e-05,0.0517682109449764,0.000335783583144165,"IP_iSVZ"
"ZNF510",0,-0.866924400037703,0.27356480698618,-3.1689909589924,0.866483781836225,1,4.25834044501539e-05,0.0949266441334449,0.00152969153406919,"IP_iSVZ"
"AP1G1",0,-0.849400836584847,0.221212820129343,-3.83974507484784,0.369174091475896,1,4.87958131899611e-05,0.0326841503585163,0.000123162130413627,"IP_iSVZ"
"SSR2",0.00290754037027187,-0.841752892272804,0.228196329493346,-3.68872231267571,0.181663603339227,1,0.000253316037108353,0.0498530022969547,0.000225383042135345,"IP_iSVZ"
"MTMR6",0,-0.813272067372857,0.257751437930859,-3.15525714968471,0.597850531844732,0.719076684933776,3.91834323131566e-05,0.0950359521823376,0.00160356701652932,"IP_iSVZ"
"EID1",0,-0.8083738644732,0.236313949756972,-3.42076236000685,0.512531928610196,0.999395110460344,0.000538040359167127,0.0657842323225448,0.00062445871563827,"IP_iSVZ"
"MAP4K5",0,-0.786656220333505,0.22489514418578,-3.49787997060386,0.700940472130329,0.774787532971532,0.00010341460084872,0.0616943812684684,0.000468972143263904,"IP_iSVZ"
"TM9SF4",0,-0.784715957205227,0.242487260600221,-3.2361120962101,0.485375341141554,0.838295265429142,2.53654980056063e-05,0.0910088447211439,0.0012116979015174,"IP_iSVZ"
"TMSB15A",0,-0.751800995044563,0.231114849411599,-3.25293245742794,0.921616143431445,0.654410259422814,0.000435469003427301,0.0898112689619632,0.00114220643522045,"IP_iSVZ"
"WDR26",0,-0.709040829955263,0.224869678521248,-3.15311888476002,0.416875159092257,0.986667370476734,5.20398293665506e-05,0.0950359521823376,0.00161536005414175,"IP_iSVZ"
